type,business_id,name,city,stars,review_count,categories,open
business,BMTuWQ3MkQ73vN6UqpiB9w,McDonald's,Las Vegas,4,6,[Burgers:Fast Food:Restaurants],TRUE
business,5EuTbwxqk8Jiko7WXGXiBQ,Island Style B.B.Q.,Las Vegas,2.5,6,[Barbeque:Hawaiian:Restaurants],FALSE
business,HKnOkqBRJtRKeU5h7CEhdQ,Senor Miguel's,Las Vegas,2.5,6,[Mexican:Restaurants],TRUE
business,2ZSX80pEmSfeH2h2Bb-Muw,Siena Bistro,Las Vegas,3.5,6,[Active Life:Bistros:Golf:Restaurants],TRUE
business,#NAME?,China Star Buffet,Las Vegas,3,6,[Buffets:Chinese:Restaurants],FALSE
business,iDggZPkFWs9LTuz6fistMw,Bilbo's III Bar & Grill,Las Vegas,4,6,[Bars:American (Traditional):Nightlife:Restaurants],FALSE
business,IJq0aAlD-johUS4IzJjA1w,A&W All-American Food,Las Vegas,3.5,6,[American (Traditional):Restaurants],TRUE
business,wwpNjF3q72-VPC2pLNve5Q,Carl's Jr.,Las Vegas,3.5,6,[Burgers:Fast Food:Restaurants],TRUE
business,Iv68yYa5xgDD_8Jl2uJbLA,Legends Steak and Seafood,Las Vegas,3.5,6,[Seafood:Steakhouses:Restaurants],FALSE
business,dCANYemt3wxhsI8J824KUw,Del Taco,Las Vegas,3.5,6,[Mexican:Restaurants],TRUE
business,jeaJi52LN9kr-G2LbUVWvQ,Subway,Las Vegas,3,6,[Fast Food:Sandwiches:Restaurants],TRUE
business,L_Smc-CHnXV8Wz-4bC7Y-Q,Salad Creations,Las Vegas,4,6,[Delis:Restaurants],FALSE
business,0BVxe-S5aZMa0GgIYqDmHQ,Aqua Restaurant and Lounge,Las Vegas,4,6,[Restaurants:Karaoke:Nightlife],TRUE
business,me6U4ifXtgd5jiKTyVQ5SA,Robertos Taco Shop,Las Vegas,3.5,6,[Fast Food:Mexican:Restaurants],TRUE
business,M64kwBY4TpEcWZEntCjFeA,San Salvador Restaurant,Las Vegas,3.5,6,[American (New):Mexican:Salvadoran:Latin American:Restaurants],TRUE
business,fLQ9XFlHtYHdAKCS4cSMag,Subway,Las Vegas,2,6,[Fast Food:Sandwiches:Restaurants],TRUE
business,lwTsLqmIhRe1r2N6PqcgpA,Nestle Tollhouse Cafe,Las Vegas,4,6,[Cafes:Restaurants],TRUE
business,3RKhnCtiN6jfaSbJU-9kmA,Panda Express,Las Vegas,3,6,[Chinese:Restaurants],TRUE
business,JU-y40a_2XjhBe_G5jnSAg,Lasalsa Cantina Mexican Fare,Las Vegas,3,6,[Mexican:Restaurants],TRUE
business,QfSLGqyUS3J_kIsejayksg,Las Gorditas Los Pinguinos,Las Vegas,3.5,6,[Mexican:Restaurants],FALSE
business,EgJaDh6PUnkQanbG7zjbLw,Woo Che Asian Grill,Las Vegas,3,6,[Korean:Restaurants],FALSE
business,MQYZVDPR8rCWuw7TFrVQDw,The Restaurant at Angel Park,Las Vegas,4,6,[Breakfast & Brunch:American (New):Restaurants],FALSE
business,EiJEtSnKswzgqhvMOufQHA,Ricos Tacos,Las Vegas,3.5,6,[Mexican:Food Stands:Restaurants],TRUE
business,yBJgkT7950epzcHduXo6iA,Fatburger,Las Vegas,3,6,[Burgers:American (Traditional):Fast Food:Restaurants],TRUE
business,fuCKyA_ZTXVEo8BwUaeh1Q,Subway,Las Vegas,2.5,6,[Fast Food:Sandwiches:Restaurants],TRUE
business,zWBc1XnCoWnRgplxSPzrAQ,Flame Kabob,Las Vegas,3,6,[Persian/Iranian:Middle Eastern:Restaurants],FALSE
business,acOg_-6cXS-Lp08Ru39xeA,Coconut Bistro,Las Vegas,4,6,[Caribbean:Restaurants],FALSE
business,8YUBxK42BUi7EMn15UxoJg,Carefree Catering,Las Vegas,3.5,6,[Food:Street Vendors:Food Stands:Restaurants],TRUE
business,lSttZdhVDsfPIXvjgq12ig,Food Express Chinese Restaurant,Las Vegas,3.5,6,[Chinese:Restaurants],TRUE
business,jqV6aLcRhVwxqtawp2Prdw,Yellow Lunch Box,Las Vegas,3.5,6,[Food:Burgers:Ice Cream & Frozen Yogurt:Sandwiches:Restaurants],TRUE
business,l0kGZjtUOPm6dHVo0DzOHA,Vegas CheeseSteaks,Las Vegas,3.5,6,[Food:Food Delivery Services:Steakhouses:Food Stands:Restaurants],FALSE
business,KWowrYsqiSITwogfi99djQ,Subway,Las Vegas,1.5,6,[Fast Food:Sandwiches:Restaurants],TRUE
business,wmNyt1NFgK_yhJndXmck-A,Campus Commons Food Court,Las Vegas,3.5,6,[Fast Food:Restaurants],TRUE
business,nPAklQa5j-c_5mnBp7XArg,Quiznos,Las Vegas,3,6,[Fast Food:Sandwiches:Restaurants],TRUE
business,IvX1KtH4RhrxrCzs-2VqTA,Hazel M Wilson Commons,Las Vegas,3.5,6,[Buffets:Restaurants],TRUE
business,2R2Tgc03XuwT96I3KAcUkg,South Chicago Deli and House of Pizza,Las Vegas,3,6,[Delis:Pizza:Restaurants],TRUE
business,Aam-loVHeWJzFmjR9i4uow,Royal Cuisine,Las Vegas,4,6,[Mediterranean:Restaurants],TRUE
business,lwUIU72aZ96co_EM9S-RVw,Buffalo's Pizza,Las Vegas,1.5,6,[Pizza:Restaurants],FALSE
business,undnC8Xho3tf54mN3H808A,DaKao Quan,Las Vegas,3.5,6,[Vietnamese:Restaurants],TRUE
business,WjroQezRhqoKmflC9080ew,Pako Taco Mex Grill,Las Vegas,4,6,[Mexican:Restaurants],FALSE
business,5PSjlaVzR1RooMhYmjRmBQ,Buldogis Eatery,Las Vegas,4,6,[Korean:Hot Dogs:Restaurants],FALSE
business,TsruEwjkm_-JQoRzW-Ssiw,Ah So,Las Vegas,4,6,[Fast Food:Chinese:Restaurants],TRUE
business,qd8SLvs_aCmwF2UePH14SQ,Village Pub,Las Vegas,3.5,6,[Pubs:Bars:American (Traditional):Nightlife:Restaurants],TRUE
business,OyIClVhymmLR1uNgwFV_KQ,Burger King,Las Vegas,1.5,6,[Burgers:Restaurants],TRUE
business,gUqxCCaYeo2NPnvdD4KSxg,Fajitas House,Las Vegas,4,6,[Mexican:Restaurants],FALSE
business,c9hEAs-OUdjISt50kyc8rg,Papa Murphy's Take 'N' Bake Pizza,Las Vegas,3.5,6,[Pizza:Restaurants],TRUE
business,wF2pyzDrzHFED0cXQf-Z6w,Maria's Taco Shop,Las Vegas,2.5,6,[Mexican:Restaurants],TRUE
business,l-BQohlzgAwKxK3ltXuOVw,Nour Deli And Bakery,Las Vegas,4,6,[Bakeries:Food:Mediterranean:Restaurants],FALSE
business,buUNo4XhN5TBGT50LqkPHw,Sushic,Las Vegas,4,6,[Korean:Sushi Bars:Japanese:Restaurants],TRUE
business,vFaPBgGiocYc0f9rugZ5-w,Rendezvous Cafe,Las Vegas,4.5,6,[Restaurants],FALSE
business,I7mVqpVyY40uMNdXLh4kNg,Meat Chix And Wieners,Las Vegas,2.5,6,[Chicken Wings:Restaurants],FALSE
business,#NAME?,McDonald's,Las Vegas,2.5,6,[Burgers:Fast Food:Restaurants],TRUE
business,FmhzBQrpyUR8ROkzJyUYaw,Yellowfin Sushi & Grill,Las Vegas,5,6,[Seafood:Sushi Bars:Japanese:Restaurants],FALSE
business,J8iQeK-3yL2R0UdXJsU8zw,Tacos LV,Las Vegas,4,6,[Mexican:Restaurants],FALSE
business,XI0imFHuxWf1kLThmR4WEA,Cilantros True Mexican Cuisine,Las Vegas,4,6,[Mexican:Restaurants],TRUE
business,dI_JsO6HnMvRj7j5MzMcpw,Taqueria El Tizon Grill,Las Vegas,2.5,6,[Mexican:Restaurants],TRUE
business,l74kl8xTQN-Bx6rXbOPAVw,Joey's Tavern,Las Vegas,4.5,6,[Bars:American (New):Nightlife:Restaurants],TRUE
business,B-HlWlHt4oFu2XqNpWgxEA,La Casona Bar & Grill,Las Vegas,2.5,6,[Bars:Spanish:Mexican:Nightlife:Restaurants],TRUE
business,fB5vK2Cj2QknA8rcti-hAA,Big Daddy's Pizza,Las Vegas,2.5,6,[Pizza:Restaurants],TRUE
business,TODF1Eee6W8MDO-If3UkJQ,Tacos El Potrero,Las Vegas,4.5,6,[Food:Mexican:Food Trucks:Restaurants],TRUE
business,Y89j1JLipcMGb1xNfijUPw,International Eatery,Las Vegas,4,6,[Italian:Mexican:Chinese:Restaurants],TRUE
business,zlzuuPGnb1zg_-C-7-qB7A,Oming's Kitchen,Las Vegas,5,6,[Food:Filipino:Food Trucks:Restaurants],TRUE
business,S10V82tt-8EzPF3Y6O7ZbA,Firehouse Subs,Las Vegas,4.5,6,[Delis:Fast Food:Sandwiches:Restaurants],TRUE
business,8nRhFwOzqFbMGb3JpHBowQ,Viva El Salvador Restaurant & Pupuseria,Las Vegas,2.5,6,[Latin American:Salvadoran:Restaurants],TRUE
business,QA-VISRKiPjTt3Nukr1gVQ,Brew House Great Links Grill,Las Vegas,3,6,[Burgers:American (Traditional):Hot Dogs:Restaurants],FALSE
business,H0UWIZCL3f_blpL7rQdgPg,5 Dollar Cafe,Las Vegas,3.5,6,[Thai:American (Traditional):Chinese:Restaurants],TRUE
business,2tJQ9i_RCFg5_zKSVmpD9Q,Claim Jumpers,Las Vegas,4.5,6,[Steakhouses:Bars:American (Traditional):Nightlife:Restaurants],TRUE
business,65A4lFOkNdw3csp7xBnW2A,Cuban Sylvain Bakery LLC,Las Vegas,3,6,[Cuban:Pizza:Restaurants],TRUE
business,CPtwMRYSVShB_HzRXjYlAA,Coney Island Gourmet Hotdogs,Las Vegas,4,6,[Hot Dogs:Restaurants],TRUE
business,pZjUk1jHZNaoO6cso8OGcQ,#1 Hawaiian Barbecue,Las Vegas,2.5,6,[Seafood:Barbeque:Hawaiian:Restaurants],TRUE
business,#NAME?,Spicy City,Las Vegas,1.5,6,[Chinese:Restaurants],TRUE
business,qg1aTYO32I3RL1vYaH4dhQ,Roma's Pizza,Las Vegas,3.5,6,[Pizza:Restaurants],TRUE
business,PZAuVbRTQpYcELLA5C5OnQ,Chipotle Mexican Grill,Las Vegas,3,6,[Fast Food:Mexican:Restaurants],TRUE
business,M41Kx-j2hFw0B1JjuwSxzg,The Wiener's Circle,Las Vegas,4,6,[Burgers:Hot Dogs:Restaurants],TRUE
business,DXhc4WWLe89nF2HBRT2iVQ,Giani's NY Pizza and Pasta,Las Vegas,2.5,6,[Pizza:Restaurants],TRUE
business,k0xRPqsGNCPvnUqPGMqkhA,Tetsuro's Sayonara,Las Vegas,5,5,[Japanese:Restaurants],FALSE
business,R5e2XWtpa_CA77MIXEyCTg,Subway,Las Vegas,2.5,5,[Fast Food:Sandwiches:Restaurants],TRUE
business,qbXEkNp310Mc0CIs0YJdSg,Sesame House,Las Vegas,4,5,[Chinese:Food:Specialty Food:Juice Bars & Smoothies:Sandwiches:Fruits & Veggies:Restaurants],FALSE
business,4jxe81SmrVLp_XDUIpXYMg,Kfc,Las Vegas,1.5,5,[Fast Food:Restaurants],TRUE
business,oMgp0SW0fwyxT-bj4SEL_g,Epoy's Filipino Fast Food,Las Vegas,3,5,[Buffets:Filipino:Restaurants],TRUE
business,FZ_ne5hPqmeEesVZphq_3Q,Chili's Grill & Bar,Las Vegas,4,5,[American (Traditional):Tex-Mex:Restaurants],FALSE
business,6jdKnIjJ9n5knZoSj7qtDw,Taco Bell,Las Vegas,2.5,5,[Fast Food:Mexican:Tex-Mex:Restaurants],TRUE
business,qeOrjo2GlITleeZiW8y-fw,KFC,Las Vegas,1.5,5,[Fast Food:Chicken Wings:Restaurants],TRUE
business,X4B9b-0zEClDIiN0AyCdcQ,Churchs Chicken,Las Vegas,4.5,5,[Fast Food:Chicken Wings:Restaurants],TRUE
business,7CVoKgPjQS9KknIsz3Bhcg,Burger King,Las Vegas,2,5,[Fast Food:Restaurants],TRUE
business,jjYxQMJrOpz-Z7ziFtXxBw,Pick Up Stix,Las Vegas,3,5,[Chinese:Restaurants],FALSE
business,S4a607Bq69h7b9fNmjB-nw,Arby's,Las Vegas,3,5,[Sandwiches:Restaurants],TRUE
business,v_M8BMz3O93iwFtpkCT9nA,Normandie,Las Vegas,4,5,[Sandwiches:French:Restaurants],FALSE
business,ULVe1zN3HpNeVeTvRaNXoA,Jack in the Box,Las Vegas,3,5,[Fast Food:Restaurants],TRUE
business,aF6QsiiI3DZ2QL_6Oo5SSA,Port of Subs,Las Vegas,3,5,[Sandwiches:Restaurants],TRUE
business,MIYdMxSFC53wnQYm9iYteA,Taco Bell,Las Vegas,2.5,5,[Fast Food:Mexican:Tex-Mex:Restaurants],TRUE
business,S9jqNbEHIsOf2JTJ-yIe0w,Burger King,Las Vegas,3.5,5,[Fast Food:Restaurants],TRUE
business,_2HFbrYZFp2p59hptZeDbw,Subway,Las Vegas,4,5,[Fast Food:Sandwiches:Restaurants],TRUE
business,rdFoHyN4apsyelq_9khE_g,Memphis Championship Barbecue,Las Vegas,2,5,[Barbeque:Restaurants],FALSE
business,l6I8clI3lsVJYcRODjLjUg,Domino's Pizza,Las Vegas,3,5,[Sandwiches:Pizza:Chicken Wings:Restaurants],TRUE
business,fm2NFXf6LZRzECByWd2O4w,Pizza Hut,Las Vegas,2,5,[Pizza:Restaurants],TRUE
business,1zgwmE26LtJH5C1mD6MQpw,Arby's Roast Beef Sandwich Restaurants,Las Vegas,2,5,[Sandwiches:Restaurants],TRUE
business,bWXWJcw22ri0bkZwmDEkWQ,Domino's Pizza,Las Vegas,3,5,[Sandwiches:Pizza:Chicken Wings:Restaurants],TRUE
business,zN33MhQmlCB3yhlunL4M9Q,Jack in the Box,Las Vegas,3,5,[Fast Food:Restaurants],TRUE
business,9zUwgCWOi3rDvyoeDdx5pg,Burger King,Las Vegas,3.5,5,[Burgers:Fast Food:Restaurants],TRUE
business,TZ5AAHJ4JCCBje5pEE6rLA,Port of Subs,Las Vegas,4.5,5,[Sandwiches:Restaurants],TRUE
business,PD5tD6cECrOTI9mVztPhvA,Odyssey Pizza,Las Vegas,4,5,[Pizza:Restaurants],TRUE
business,ll8SKTQKqajLeLi64-93Qw,Byblos Cafe & Pastries,Las Vegas,4.5,5,[Bakeries:Mediterranean:Middle Eastern:Food:Restaurants],FALSE
business,thCxcIeGIfIcUjipaTcHRQ,Cariba Charlie's,Las Vegas,3.5,5,[American (Traditional):Restaurants],TRUE
business,oS8MRbCJcOVFUAqORLL9BA,Panda Express,Las Vegas,4,5,[Fast Food:Chinese:Restaurants],TRUE
business,9QSK3jux4ZOOfZGpNaDV0A,Mariposa,Las Vegas,4.5,5,[American (New):French:Restaurants],FALSE
business,vnY8-SmO_kUmTRVw2BJqmA,Inka Si Senor,Las Vegas,2.5,5,[Latin American:Restaurants],FALSE
business,hQigmhYy2uyQUsuk6mauAw,Capozzoli's Italian Restaurant,Las Vegas,4,5,[Bars:Restaurants:Nightlife:Lounges:Italian],FALSE
business,INxjgYJk1vrqIo3XpP2zxA,Hotel San Remo,Las Vegas,2.5,5,[Arts & Entertainment:Casinos:Event Planning & Services:Hotels & Travel:Hotels:Restaurants],FALSE
business,qx3ffZQonHYtttXaWd9Z5Q,Peking-Express Restaurant,Las Vegas,3,5,[Chinese:Restaurants],TRUE
business,zNa_IxR49eFTs_EYLE2ZQw,Bertolini's Authentic Trattoria,Las Vegas,5,5,[Restaurants:Italian],FALSE
business,CJlD7-4QHoK29bE5nH5aWA,Lone Star Steakhouse & Saloon,Las Vegas,4,5,[Steakhouses:Restaurants],FALSE
business,GFHxp6-5Bg7QeOps_mJAzg,Kfc,Las Vegas,2.5,5,[Fast Food:Restaurants],TRUE
business,ELst29wwfiIddhZ16MkOrA,Long John Silver's,Las Vegas,3.5,5,[Seafood:Fast Food:Restaurants],TRUE
business,zde5J9NoEXB5U0AomiFBZQ,Quiznos,Las Vegas,2,5,[Fast Food:Sandwiches:Restaurants],TRUE
business,os3J4GBZ-KcMQ334vokDkQ,Dreamers Bar & Grill,Las Vegas,4,5,[Bars:American (Traditional):Nightlife:Restaurants],FALSE
business,lk3r4iK6nIMGTRyoPgUX8Q,Little Caesars Pizza,Las Vegas,3,5,[Pizza:Restaurants],TRUE
business,0vxxZSVaCDuRXIiqeZbE4g,Subway,Las Vegas,4,5,[Fast Food:Sandwiches:Restaurants],TRUE
business,EcVXqM7yZZeOO6jrLR-_xA,Carl's Jr Restaurants,Las Vegas,2,5,[Burgers:Fast Food:Restaurants],TRUE
business,RhuMVpo6iqdE8PBv0HcX5w,Monterey Room,Las Vegas,3,5,[American (Traditional):Chinese:Restaurants],TRUE
business,hHf_exlsXNC7zyEWyO0b3g,Schoop's Hamburgers,Las Vegas,3,5,[Restaurants],FALSE
business,VdpO2eJQy3zRxySElLXsMw,Jersey's Bar & Grill,Las Vegas,4,5,[Bars:Restaurants:American (Traditional):Sports Bars:Nightlife],FALSE
business,1lqT4TrvR-EJAXc4Zr3cjA,Rainbow Bar and Grill,Las Vegas,4,5,[Bars:American (Traditional):Music Venues:Arts & Entertainment:Nightlife:Karaoke:Restaurants],FALSE
business,bNOx8Q50Q6bLxjSBmQDpwg,Bob's Big Boy,Las Vegas,1.5,5,[American (New):Restaurants],FALSE
business,I0JkRhKGH4r__DB32FUaJA,Tri-State Pizza,Las Vegas,3.5,5,[Italian:Pizza:Sandwiches:Restaurants],FALSE
business,eZR0Voh6f03opb4fEhsfUQ,Rockin' Baja Lobster,Las Vegas,3,5,[Seafood:Restaurants],FALSE
business,EByOF2mfGDvOYorPOCJW2Q,Taco Bell,Las Vegas,4,5,[Fast Food:Mexican:Tex-Mex:Restaurants],TRUE
business,0FmQpDFbWRIPHYBInCTwlg,Jack in the Box,Las Vegas,3,5,[Fast Food:Restaurants],TRUE
business,soPaitO3k3bviiEA6wI3qg,Mama Luigi's Pizzeria,Las Vegas,4.5,5,[Pizza:Restaurants],FALSE
business,Lq1sLz-UDRXBqduwXOvDyA,Subway,Las Vegas,2,5,[Fast Food:Sandwiches:Restaurants],TRUE
business,RkXFIY3ntK74o1-2SCwnFA,Asian Express,Las Vegas,3,5,[Thai:Chinese:Restaurants],FALSE
business,Lfjh90yNwBiUIGmVwM4ImA,Panda Express,Las Vegas,4,5,[Fast Food:Chinese:Restaurants],TRUE
business,iLubiQC-OqI2WCg0-xs1rQ,Popeyes Chicken And Biscuits,Las Vegas,4,5,[Fast Food:Restaurants],FALSE
business,jHLQJg-v7YXiXT11OQSqCg,Taco Bell,Las Vegas,3,5,[Fast Food:Mexican:Tex-Mex:Restaurants],TRUE
business,O3PwBTK-SnxsYJhimThhsA,Villa Pizza,Las Vegas,2,5,[Pizza:Restaurants],FALSE
business,z0rAS1Epu8VtVunP_QxbmQ,Taco Bell,Las Vegas,2.5,5,[Fast Food:Mexican:Tex-Mex:Restaurants],TRUE
business,dQlvrZUS-BOxs9KperQbCg,Arby's,Las Vegas,4,5,[Fast Food:Restaurants],TRUE
business,a6TFoKHY4kLbe9PJJR46Xw,Burger King,Las Vegas,2.5,5,[Fast Food:Restaurants],TRUE
business,4LYtqBsIiTEwtO5N42foCw,Kfc,Las Vegas,1.5,5,[Chicken Wings:Restaurants],TRUE
business,#NAME?,Subway,Las Vegas,3.5,5,[Fast Food:Sandwiches:Restaurants],TRUE
business,HbLdXagXSfdY6KhVOWqaAQ,Roberto's Taco Shop,Las Vegas,4,5,[Fast Food:Mexican:Restaurants],FALSE
business,YC7bEglaeLSCqvLqhZHHng,Port of Subs,Las Vegas,3,5,[Sandwiches:Restaurants],TRUE
business,qnJgp2Ezm2ipM6R_6Ubfaw,Esmeralda Cafe #3,Las Vegas,4.5,5,[Latin American:Mexican:Salvadoran:Restaurants],TRUE
business,k5B4cVNS2CVcPo8_j5M4fg,Subway,Las Vegas,3.5,5,[Fast Food:Sandwiches:Restaurants],TRUE
business,Bj4PxdlW6hvpiVx7maFugA,Island Flavors Cafe,Las Vegas,2.5,5,[Caribbean:Hawaiian:Restaurants],FALSE
business,PAa4Yo0FXqMdSs7hJjsLDg,Primo's Steakhouse,Las Vegas,4.5,5,[Steakhouses:Restaurants],FALSE
business,UgChKYii85Jozi1gtwvMsg,Hamada of Japan,Las Vegas,2.5,5,[Buffets:Japanese:Restaurants],FALSE
business,MLkVK9k23SKlsCgtbfkcsg,BBQ Shak,Las Vegas,3.5,5,[Barbeque:Restaurants],FALSE
business,8USnkEGe937J9e-0aYP97A,Taqueria Santander,Las Vegas,4,5,[Mexican:Restaurants],FALSE
business,jg-d4xhw8SiqpU8xEB1jNg,Harry's Dora Maria Family Restaurant,Las Vegas,4,5,[Mexican:Restaurants],FALSE
business,EorbNAe004JPljoJlcBMog,Lily's Persian & Mediterranean Cuisine,Las Vegas,2.5,5,[Greek:Mediterranean:Middle Eastern:Restaurants],FALSE
business,nhETfCY4OcAgg9pkr_zNQQ,Louis's Las Vegas,Las Vegas,4,5,[American (New):Restaurants],FALSE
business,fgEhjm06n5OukqRDf_CJog,The Whale Island,Las Vegas,4,5,[Korean:Restaurants],FALSE
business,OVjIBhPMgRiocQNx70NoHQ,Lucky 7s Buffet,Las Vegas,2,5,[Buffets:Restaurants],TRUE
business,C1xxQe1cJAnM13oJRdT75w,American Grill,Las Vegas,2.5,5,[American (New):Restaurants],FALSE
business,Bvd5mgGBELNTdPxovlC1_A,Prickly Pear Cafe,Las Vegas,2,5,[Sandwiches:Restaurants],TRUE
business,CD-pKgS4YzuNPe8e17ST-Q,La Costa Grill Restaurant Bar & Night Club,Las Vegas,2.5,5,[Seafood:Mexican:Nightlife:Dance Clubs:Restaurants],TRUE
business,6Svv3pgeGt1c4BcngzQOWA,Axum Ethiopian,Las Vegas,3,5,[Ethiopian:Restaurants],TRUE
business,AIU3FtUqE7LWbPllEe4TUg,Captain's Cove,Las Vegas,2.5,5,[American (Traditional):American (New):Restaurants],FALSE
business,xmbcKrf_at21psoEW7wM0w,Grand China,Las Vegas,3,5,[Chinese:Restaurants],FALSE
business,D4b5txXN0dJOsw7jZoYkOw,Casa Cocina,Las Vegas,3,5,[Mexican:Restaurants],TRUE
business,YSFS4VOR4-cgvijfq6gmxw,Little Caesars,Las Vegas,3,5,[Pizza:Restaurants],TRUE
business,Blm61M5ZtwwtUMVYTSTaiQ,Blue Agave,Las Vegas,1.5,5,[Seafood:Mexican:Restaurants],FALSE
business,4XvyS40Qu6PM1nRgRxzP8Q,Red Apple Grill,Las Vegas,4,5,[Burgers:Barbeque:Restaurants],FALSE
business,W4hVJJcxlVHT2W_DCzTsSQ,Top Notch Barbeque,Las Vegas,4,5,[Food Stands:Restaurants],FALSE
business,UZVuNXCNe4yA-gRsayw1VA,Jody Maroni's Sausage Kingdom,Las Vegas,3,5,[Hot Dogs:Restaurants],FALSE
business,K2XRxr7Cvnsz5AoNgrWPLQ,Weinerschnitzel,Las Vegas,4,5,[Fast Food:Restaurants],FALSE
business,esapuP4e4A8FDlBhCE8S-w,Quizno's,Las Vegas,2.5,5,[Sandwiches:Restaurants],TRUE
business,xj8qUeH_SEUgieSTSwXMvA,Pizza Hut Express,Las Vegas,2,5,[Fast Food:Restaurants],TRUE
business,AQu2QKcPzlSrnw0ZuAuE8Q,High Roller Deli,Las Vegas,4,5,[Delis:Italian:Restaurants],FALSE
business,tqq9C3C0eTmfvknALy-0Hg,Company Kitchen and Pub House,Las Vegas,2.5,5,[American (Traditional):Restaurants],FALSE
business,uUNTNwbyDO7WK8ZgCxHxzw,Villa Fresh Italian Kitchen,Las Vegas,2.5,5,[Pizza:Restaurants],TRUE
business,mAlREmwuZNrn9dmoDBE8fw,Lj Bar & Grill,Las Vegas,4.5,5,[Pubs:Bars:American (New):Nightlife:Restaurants],FALSE
business,_ZGPu2iKQSfmQ8l8lYN9bQ,Dragon Bowl,Las Vegas,4,5,[Chinese:Restaurants],FALSE
business,ySPLtCZKvU0g5vM7w7bS4Q,Church's Chicken,Las Vegas,4,5,[Chicken Wings:Restaurants],TRUE
business,9Yoa3LDnl2xIsQ952yqwkg,Antojos Df,Las Vegas,4,5,[Mexican:Restaurants],FALSE
business,tUR9-c9y5J1KA8vi-CX-nQ,McDonald's,Las Vegas,4,5,[Burgers:Fast Food:Restaurants],TRUE
business,_ZR4CE9JwB42By5R7qVi2g,Subway,Las Vegas,2.5,5,[Fast Food:Sandwiches:Restaurants],TRUE
business,qLICacMAK_qUuhXwrePrew,Olocuilta Restaurant,Las Vegas,3,5,[Mexican:Restaurants],TRUE
business,DabtJLx6Aw5BTTda8EdnKA,Subway,Las Vegas,2,5,[Fast Food:Sandwiches:Restaurants],TRUE
business,_OQ9qkPuDmJQq63qRUzY2g,Island Grill,Las Vegas,4.5,5,[Bars:American (New):Nightlife:Lounges:Restaurants],TRUE
business,I_40De6H0fEIApspLkQ14g,Panda Express,Las Vegas,4,5,[Fast Food:Restaurants],TRUE
business,8AoHXhEnpfqBCdGEHGLtgg,Quiznos Sub,Las Vegas,3,5,[Sandwiches:Restaurants],FALSE
business,77Rg1GQNlgV-xcVU6tfzdg,Popeye's,Las Vegas,3,5,[Fast Food:Southern:Restaurants],TRUE
business,heM4qgmgFyKFLGsh22ouqg,Smokilicious Bar-B-Q,Las Vegas,3.5,5,[Event Planning & Services:Caterers:Food Stands:Barbeque:Restaurants],TRUE
business,mEtPg9WLMA7dCel4O2sAkw,Tropical Smoothie Cafe,Las Vegas,2,5,[Food:Juice Bars & Smoothies:Sandwiches:Restaurants],TRUE
business,TrwNeqSqUssmv5Hyp165Zw,Taco Bell,Las Vegas,3,5,[Fast Food:Mexican:Restaurants],TRUE
business,AwC5X4i4X01tJGg5aF3zng,Teriwoki,Las Vegas,3,5,[Asian Fusion:Chinese:Restaurants],TRUE
business,N0sUdCBcA3ScYULAkGOqxA,Coco's Bakery & Restaurant,Las Vegas,3,5,[Bakeries:Food:Cafes:Restaurants],FALSE
business,R7X5CX7cHbHo8vZT1XJBXg,Philly Steak and Pizza Express,Las Vegas,2.5,5,[Steakhouses:Pizza:Restaurants],TRUE
business,PfXzO0BdNAoKjWKQ_bG06A,Cedars Restaurant,Las Vegas,4,5,[Middle Eastern:Vegetarian:Mediterranean:Restaurants],FALSE
business,9O-cmXidce-cLGA0YVY9cQ,Tony's Mexican Food,Las Vegas,4,5,[Mexican:Restaurants],FALSE
business,R9qxA2JhltwtD_CrjjcisQ,Capriotti's Sandwich Shop,Las Vegas,2.5,5,[Sandwiches:Restaurants],TRUE
business,#NAME?,Don Beto Restaurant,Las Vegas,3,5,[Peruvian:Restaurants],TRUE
business,lb7FqegP3-AxlOkju8wD5w,Subway,Las Vegas,3.5,5,[Fast Food:Sandwiches:Restaurants],TRUE
business,UzZh5xkG01LJTicRpPDDOw,Italian Delights,Las Vegas,2,5,[Restaurants:Italian],FALSE
business,TB4EVbmQ8yc2wZ71auUCNw,Hot Dog Heaven,Las Vegas,3,5,[Hot Dogs:Restaurants],FALSE
business,kInPSo8q0PgA-yp2nws0Uw,El Rancho Restaurant,Las Vegas,2,5,[Breakfast & Brunch:Mexican:Restaurants],TRUE
business,HjekqpdZSfaqa-4IZ68FgQ,Ichi M��s Truck,Las Vegas,4,5,[Food:Street Vendors:Food Stands:Restaurants],FALSE
business,3DUemE_hdk-TwbVj1zlckg,Big Burgers & Pizza,Las Vegas,3.5,5,[Burgers:Cheesesteaks:Pizza:Restaurants],TRUE
business,B7eIQTJsarJjtl3jbj0rGA,Paris Brasserie,Las Vegas,4,5,[Restaurants],TRUE
business,6wgO8xpP4kozBfJ-7Co-FQ,The Marketplace,Las Vegas,3.5,5,[Delis:Restaurants],TRUE
business,_IDjM6FxLd3sudSm8YBA5A,Subway,Las Vegas,4,5,[Fast Food:Sandwiches:Restaurants],TRUE
business,z6rl2Qco3P31LUhv1ed8eg,Super B Burrito,Las Vegas,3,5,[Mexican:Restaurants],TRUE
